id,name,canonicalKey,kind,domain,parentGroup,activeJobs,allJobs
"cmtkdvutv1rudnf2biteg22ga","FASHION EXPERT","FASHION_EXPERT","UNKNOWN","","","1","4"
"cmtkdvvyj1s99nf2bz7el23su","FASHION GREEN HUB","FASHION_GREEN_HUB","UNKNOWN","","","0","0"
"cmtk48irc1dqany2bt7e36jw9","Fashion Group","FASHION_GROUP","UNKNOWN","lvmh.com","LVMH","25","25"
"cmtkdw1kp1tuqnf2blnmd3epp","FASHION JOBS","FASHION_JOBS","UNKNOWN","","","0","0"
"cmtlyi0bf04ggqf5kii03oitb","Fastrack","FASTRACK","UNKNOWN","fastrack.in","","18","18"
"cmtp868vn3rmyqq4zr6do6jh6","FATHER AND SONS","FATHER_AND_SONS","UNKNOWN","fatherandsons.fr","","1","1"
"cmtkdvw6f1sbenf2bh5n8yakd","FAVORI","FAVORI","UNKNOWN","","","0","0"
"cmtkdvxvq1stznf2bxvkawsma","FAXION","FAXION","UNKNOWN","","","0","0"
"cmtlyewm30067qf5k28xyw353","Fay, plateforme de nutrition et santé","FAY_OUT_OF_SECTOR","OTHER","","","0","2"
"cmtk48gbl1cqxny2basnh2vl5","Fendi","FENDI","UNKNOWN","fendi.com","LVMH","92","100"
"cmtk49ily1lzyny2b1ctj3ioy","Fenty","FENTY","UNKNOWN","fenty.com","LVMH","2","2"
"cmtpivvid07ykpf5l98iapg0r","Fenwick","FENWICK","UNKNOWN","fenwick.co.uk","","31","31"
"cmtlyg2l701esqf5k6fybz85z","Ferrari","FERRARI","UNKNOWN","ferrari.com","","7","7"
"cmtp523092cz6qq4zsjbz9woy","FHH","FHH","UNKNOWN","hautehorlogerie.org","","1","1"
"cmtkdvv5c1ryunf2b97b3chj5","Figaret","FIGARET","UNKNOWN","figaret.com","","2","2"
"cmtlyj76h07ojqf5kvq0et6n7","FIGS","FIGS","UNKNOWN","wearfigs.com","","31","31"
"cmtlygksz027aqf5k0i1fwv3c","Filson","FILSON","UNKNOWN","filson.com","","10","11"
"cmtkdw2a21u2snf2bwyyhmm7s","FIRN","FIRN","UNKNOWN","","","0","1"
"cmtlygl54028fqf5kvdkk6rlc","FitFlop","FITFLOP","UNKNOWN","fitflop.com","","12","12"
"cmtlyep1y001oqf5kmwwss0kn","Fjällräven","FJALLRAVEN","UNKNOWN","fjallraven.com","","1","1"
"cmtpj2jkt15cspf5lmyf0m6b0","Flik Flak","FLIK_FLAK","UNKNOWN","flikflak.com","","1","1"
"cmtkdw1yi1tyinf2bvy2gtaly","FLORENCE LE BALC'H DESIGN","FLORENCE_LE_BALC_H_DESIGN","UNKNOWN","","","0","0"
"cmtkdw2nu1u7dnf2b7as10qhb","FLORENCE MOORHEAD","FLORENCE_MOORHEAD","UNKNOWN","","","0","1"
"cmtjzhlnt0000oe2b1pugscrp","Foot Locker","FOOT_LOCKER","UNKNOWN","footlocker.com","Foot Locker Inc.","1933","1944"
"cmtkdvvm81s4pnf2b3ej52h46","FOUNDRY MODE","FOUNDRY_MODE","UNKNOWN","","","0","0"
"cmtlyf5pn00e1qf5khh935v7y","Frame","FRAME","UNKNOWN","","","0","0"
"cmtne4hs40a91qq4zaaa1o2wc","Franchoo","FRANCHOO","UNKNOWN","","","4","4"
"cmtlq3ud31lykpg2bduhm3r5e","FRANCINE BRAMLI PARIS","FRANCINE_BRAMLI_PARIS","UNKNOWN","","","0","1"
"cmtkdvxn61sr0nf2bv93bmc7i","FRANCOISE","FRANCOISE","UNKNOWN","","","2","2"
"cmtlyjyak097tqf5k60n3lbg4","Frank Darling","FRANK_DARLING","UNKNOWN","frankdarling.com","","33","34"
"cmtkdw3mv1ujgnf2bmc86cgmc","FREAKY DEBBIE","FREAKY_DEBBIE","UNKNOWN","","","0","0"
"cmtk48kyn1ejzny2b7kllqhhd","Fred","FRED","UNKNOWN","fred.com","LVMH","19","19"
"cmtlyhx0m046aqf5kb0dpui0a","Fred Perry","FRED_PERRY","UNKNOWN","fredperry.com","","20","20"
"cmtlq3u701lwopg2bnh177ykl","FREEMAN T.PORTER","FREEMAN_T_PORTER","UNKNOWN","","","0","1"
"cmtpkwysl59kupf5ltt1dvyhx","FRENCH TEX","FRENCH_TEX","UNKNOWN","","","2","2"
"cmtk48ef51bxpny2bimpd88oz","Fresh","FRESH","UNKNOWN","fresh.com","LVMH","41","44"
"cmtpyugfx01713ncq2gq28pv8","FRNCH","FRNCH","UNKNOWN","frnch.fr","","1","1"
"cmtkdvyvj1t4unf2bw0iei77m","FROM FUTURE","FROM_FUTURE","UNKNOWN","fromfuture.com","","13","13"
"cmtks20i0219rp72b0vd2xj9y","F. SCHUMACHER & CO FRANCE","F_SCHUMACHER_AND_CO","UNKNOWN","","","0","0"
"cmtlyicmd05ezqf5kga7az5mj","Funky Buddha","FUNKY_BUDDHA","UNKNOWN","funky-buddha.com","","23","32"
"cr57e9ef0f339cdfa95081d842","Fursac","FURSAC","MAISON","","SMCP","56","57"
"cmtlyicya05h8qf5kra05oe95","Fusalp","FUSALP","UNKNOWN","fusalp.com","","19","19"
"cmtpkx0g459rcpf5l7ijhrer1","GALDERMA","GALDERMA","UNKNOWN","galderma.com","","1","1"
"cmtjwevud09phld2b3dd13ehg","Galeries Lafayette","GALERIES_LAFAYETTE","UNKNOWN","groupegalerieslafayette.com","Galeries Lafayette Group","169","176"
"cmtkdvxuy1stnnf2b5kpzckar","GALERIES LAFAYETTE MENTON","GALERIES_LAFAYETTE_MENTON","UNKNOWN","","","0","0"
"cmtlyh0u502x6qf5k5tay38z5","Galileo, soins médicaux","GALILEO_OUT_OF_SECTOR","OTHER","","","0","15"
"cmtlygvke02kaqf5kzt18xou4","GANNI","GANNI","UNKNOWN","ganni.com","","11","11"
"cmtn5g0u60h5bqq5l9r3yv88p","GANT","GANT","UNKNOWN","gant.com","","108","108"
"cmtkdvzmt1t9nnf2bfm84y91x","GAS BIJOUX","GAS_BIJOUX","UNKNOWN","gasbijoux.com","","2","2"
"cmtlyi6fr04zuqf5kw9hxeyd4","Gate, plateforme de cryptomonnaies","GATE_OUT_OF_SECTOR","OTHER","","","0","19"
"cmtlyntsb0j24qf5kxz2mq88k","Gémo","GEMO","UNKNOWN","gemo.fr","Groupe Eram","41","41"
"cmtlyfquu00wpqf5k7r34d0t9","Genesis","GENESIS","UNKNOWN","genesis-sim.org","","5","5"
"cmtlygvz802ljqf5keokucp6v","GEORGES","GEORGES","UNKNOWN","","","13","15"
"cmtlyfl2m00p5qf5kiewm0kse","Ghost","GHOST","UNKNOWN","","","4","5"
"cmtrseluu0biupg5m8eyk81p2","Gianni Versace","GIANNI_VERSACE","UNKNOWN","","","10","10"
"cmtlyljbk0cjaqf5kj89hylbo","Gianni Versace S.r.l.","GIANNI_VERSACE_S_R_L","UNKNOWN","versace.com","","0","0"
"cmtlyex0q006oqf5kkzb67rhl","Giga","GIGA","UNKNOWN","","","2","2"
"cmtlq3u481lvypg2bftz89cli","GILI'S","GILI_S","UNKNOWN","gilis.com","","0","1"
"cmtoq4zdi2zybqq4zuqr7kpil","GISELE PARIS","GISELE_PARIS","UNKNOWN","gisele.paris","","0","1"
"cmtkdvw3y1safnf2bwoliwvko","GIVE BACK BEAUTY","GIVE_BACK_BEAUTY","UNKNOWN","","","0","0"
"cmtk48iq11dpqny2bwfo36lp2","Givenchy","GIVENCHY","UNKNOWN","givenchy.com","LVMH","24","24"
"cmtlyfuwp015nqf5k637r11dh","G.Label by Goop","G_LABEL_BY_GOOP","UNKNOWN","goop.com","","5","6"
"cmtpj2hi714mypf5lt18hehov","Glashütte Original","GLASHUTTE_ORIGINAL","UNKNOWN","glashuette-original.com","","3","3"
"cmtk48jzo1e83ny2bro9eaeb8","Glenmorangie","GLENMORANGIE","UNKNOWN","glenmorangie.com","","1","5"
"cmtlyjq6j08mvqf5kum2gene4","Glitter","GLITTER","UNKNOWN","glitter.se","","32","35"
"cmtpivf1805zdpf5l7uqlcm4v","Globus","GLOBUS","UNKNOWN","globus.ch","","23","23"
"cmtlyimrl06efqf5kdnzxb9e8","Glossier","GLOSSIER","UNKNOWN","glossier.com","","26","26"
"cmtkdw4c31uqvnf2byqa5k9je","GOESWRONG","GOESWRONG","UNKNOWN","","","0","0"
"cmtm79qrr0pcvpv5jlih5kg3j","Golf & Tennis Pro Shop, Inc. d/b/a PGA TOUR Superstore","GOLF_AND_TENNIS_PRO_SHOP_INC_D_B_A_PGA_TOUR_SUPERSTORE","UNKNOWN","pgatoursuperstore.com","","190","194"
"cmtlyhqey03rcqf5kneidce8h","Good American","GOOD_AMERICAN","UNKNOWN","goodamerican.com","","15","15"
"cmtlq3tzd1lufpg2b19q1inc8","GOOD BRANDS - TYPOLOGY","GOOD_BRANDS_TYPOLOGY","UNKNOWN","","","0","1"
"cmtlyflb400pmqf5k8bot6tdm","Go Outdoors","GO_OUTDOORS","UNKNOWN","gooutdoors.co.uk","","4","4"
"cmtm78g6y0mrqpv5jpyf41x3j","Gorjana","GORJANA","UNKNOWN","gorjana.com","","167","167"
"cmtptz9fn00a6l35mc1yxvt0b","GOT B","GOT_B","UNKNOWN","got-bag.com","","0","0"
"cmtlyf5xz00eeqf5kjz375dze","GOT BAG","GOT_BAG","UNKNOWN","got-bag.com","","3","3"
"cmtpkwyxn59ltpf5lq5vk2ing","GOYARD","GOYARD","UNKNOWN","goyard.com","","2","2"
"cmtk20c3s07asnv2bgt9szt5n","GQ France","GQ","UNKNOWN","","Conde Nast","0","0"
"cmtpkwyw259lhpf5ljczxqsjf","GRANDVISION","GRANDVISION","UNKNOWN","grandvision.com","","5","5"
"cmtlyfm4n00q3qf5k2f0nwtmw","Gridline, investissements privés","GRIDLINE_OUT_OF_SECTOR","OTHER","","","0","4"
"cmtlyep9y001tqf5k2m002yw8","Groundies","GROUNDIES","UNKNOWN","groundies.com","","1","1"
"cmtm7ucvd10zipv5jhj0euv63","Groupe Beaumanoir","BEAUMANOIR","UNKNOWN","groupe-beaumanoir.com","","24","24"
"cmtke332p010plp2b807b00bh","Groupe Chantelle","CHANTELLE","UNKNOWN","groupechantelle.com","","37","38"
"cmtkdvun31rr6nf2br4o71hap","GROUPE CHANTELLE LINGERIE","CHANTELLE_LINGERIE","UNKNOWN","groupechantelle.com","","3","3"
"cmtk1xmf601msnv2bnv9cn2rz","Groupe Clarins","CLARINS","UNKNOWN","groupeclarins.com","","58","81"
"cmtjvn7mp0000ld2bc3dm4w94","Groupe Courir","COURIR","UNKNOWN","courir.com","","429","475"
"cmtke40s803ihlp2bivl9w2x4","Groupe ERAM","ERAM","UNKNOWN","groupe-eram.com","","18","23"
"cmtlyh1em02zwqf5kv0mxy3c6","Groupe Figaro","FIGARO","UNKNOWN","groupe-figaro.fr","","10","13"
"cmtkdvwf21sdtnf2bw5246zos","GROUPE JAJ","JAJ","UNKNOWN","","","0","0"
"cmtkdvw6s1sbinf2bovqz2f5g","GROUPE JEAN-FRANCOIS PIEGE","JEAN_FRANCOIS_PIEGE","UNKNOWN","","","0","0"
"cmtk48l021ekiny2bg3mr1jeh","Groupe Les Echos Le Parisien","LES_ECHOS_LE_PARISIEN","UNKNOWN","lesechosleparisien.fr","","13","13"
"cmtkdvxds1so6nf2bcqgzudhz","GROUPE MARIE CLAIRE","MARIE_CLAIRE","UNKNOWN","","","0","0"
"cmtkdvuqf1rstnf2bhwlokuxf","Groupe MONOPRIX","MONOPRIX","UNKNOWN","","","0","0"
"cmtkdw2wv1ualnf2ba5xa96hn","GROUPE RAUTUREAU APPLE SHOES","RAUTUREAU_APPLE_SHOES","UNKNOWN","","","0","1"
"cmtpyux0801di3ncqqxwcy7ut","Groupe Rocher","ROCHER","UNKNOWN","groupe-rocher.com","Groupe Rocher","19","19"
"cmtpukumb299pl35mjhjnch7w","Gucci","GUCCI","UNKNOWN","gucci.com","Kering","230","230"
"cmtk48g7g1cp9ny2bsq7h0e65","Guerlain","GUERLAIN","UNKNOWN","guerlain.com","LVMH","121","125"
"cmtkdvwzj1sk4nf2bc9qilm0t","GUESS","GUESS","UNKNOWN","guess.com","","1","4"
"cmtlyfmcn00qkqf5km9p1bxw9","Guild+Pepper","GUILD_PEPPER","UNKNOWN","","","4","4"
"cmtlyi0pc04idqf5khs11erou","Gymshark","GYMSHARK","UNKNOWN","gymshark.com","","13","19"
"cmtpyv1g501fq3ncqff9ifdmu","HADDAD BRANDS","HADDAD_BRANDS","UNKNOWN","haddad.com","","11","11"
"cmtlyg2u201flqf5klox5u8uw","Hades","HADES","UNKNOWN","","","7","7"
"cmtpj2j01155rpf5lqnl6h7hz","Hamilton","HAMILTON","UNKNOWN","hamiltonwatch.com","","1","1"
"cmtlygbuo01qhqf5kdsd2zqe0","Hanna Andersson","HANNA_ANDERSSON","UNKNOWN","hannaandersson.com","","8","8"
"cmtm77waq0k06pv5jainds8wa","Hans Anders","HANS_ANDERS","UNKNOWN","hansanders.nl","","144","157"
"cmtlyfmns00r1qf5kez0yn3qk","Happy Socks","HAPPY_SOCKS","UNKNOWN","happysocks.com","","4","4"
"cmtpyv4mn01gz3ncqigpri78n","Hast","HAST","UNKNOWN","hastparis.com","","2","2"
"cmtmkagqn2jqwpv4x29ldqtld","HAST PARIS","HAST_PARIS","UNKNOWN","","","0","1"
"cmtpuc7sl1o7hl35m1bmg9r85","HBC INDIA PVT","HBC_INDIA_PVT","UNKNOWN","hbc.com","","4","5"
"cmtp40c1n1ocrqq4zqhsfh0ss","HBC INDIA PVT LTD","HBC_INDIA_PVT_LTD","UNKNOWN","","","0","0"
"cmtke3vth02xjlp2b1q64xylk","Helena Rubinstein","HELENA_RUBINSTEIN","UNKNOWN","","L'Oreal","0","4"
"cmtk48ipq1dpmny2bdnjbcv1u","Hennessy","HENNESSY","UNKNOWN","hennessy.com","","7","7"
"cmtjwf5mi0a6rld2b52mvdmlg","Hermès","HERMES","UNKNOWN","hermes.com","Hermes","668","683"
"cmtkdvuec1rnjnf2bufb7jic1","HÉROÏNES !","HEROINES","UNKNOWN","heroines.fr","","0","1"
"cmtlyg32k01geqf5kkdybw7s8","Herschel Supply Co.","HERSCHEL_SUPPLY_CO","UNKNOWN","herschel.com","","7","7"
"cmtkdvzz01tdonf2b644sxz3d","HESCHUNG","HESCHUNG","UNKNOWN","heschung.com","","0","1"
"cmtpwkbba001jql5matawp32p","Hindb","HINDB","UNKNOWN","hindbag.fr","","0","0"
"cmtlyfr1600xaqf5kej8v3ztx","Hindbag","HINDBAG","UNKNOWN","","","5","5"
"cmtmkagh72joxpv4x39t228br","Histoire d'Or","HISTOIRE_D_OR","UNKNOWN","histoiredor.com","THOM Group","53","58"
"cmtp46ok11vbvqq4zlowazudi","H&M Group","H_AND_M_GROUP","UNKNOWN","hmgroup.com","","1706","1836"
"cmtkdvzo21ta7nf2bo73b5hca","Hoff","HOFF","UNKNOWN","thehoffbrand.com","","8","9"
"cmtp330rv14dyqq4z2tb0eunw","HOKA","HOKA","UNKNOWN","hoka.com","","119","119"
"cmtkdvvhg1s3gnf2b1g3nujzn","HOLIDERMIE","HOLIDERMIE","UNKNOWN","","","0","0"
"cmtks20nu21aep72biqlrdoft","HOMECORE","HOMECORE","UNKNOWN","","","0","0"
"cmtlyex72006xqf5kqi8rs51d","Hone, formation professionnelle","HONE_OUT_OF_SECTOR","OTHER","","","0","2"
"cmtlym49w0dv8qf5kwt47my82","Honey Birdette","HONEY_BIRDETTE","UNKNOWN","honeybirdette.com","","56","59"
"cmtlyh15f02yjqf5kmbggp8lo","Honor Technology, aide à domicile","HONOR_OUT_OF_SECTOR","OTHER","","","0","15"
"cmtp1zcsb04f7qq4z5t2zk25s","Horace","HORACE","UNKNOWN","horace.com","","19","19"
"cmtkdvwhe1setnf2bpao5w51d","HÔTEL PARTICULIER MONTMARTRE","HOTEL_PARTICULIER_MONTMARTRE","UNKNOWN","","","0","0"
"cmtlyi1th04kaqf5kedeae1lw","Hot Topic","HOT_TOPIC","UNKNOWN","hottopic.com","","17","17"
"cmtpj2hgn14mdpf5ljry7zz5n","Hour Passion","HOUR_PASSION","UNKNOWN","hourpassion.com","","9","12"
"cmtlyjlsm08afqf5k40oerjed","HUBER","HUBER","UNKNOWN","huber.com","","40","47"
"cmtk48m7x1eylny2b53zlavs6","Hublot","HUBLOT","UNKNOWN","hublot.com","LVMH","13","13"
"cmtkdvubp1rmknf2buqbqgu2l","HUGO BOSS","HUGO_BOSS","UNKNOWN","hugoboss.com","","4","10"
"cmtkdw1u61twznf2bxr87nqid","HUMILITY","HUMILITY","UNKNOWN","","","0","0"
"cmtkdw12u1tprnf2bw7gsk5zi","IBIS ROUGE","IBIS_ROUGE","UNKNOWN","ibis-rouge.com","","0","1"
"cmtkdw1k81tuinf2bjq8n04ul","ICON-ICON","ICON_ICON","UNKNOWN","","","0","0"
"cmtlyhkdf037zqf5kdue32mhc","ILIA","ILIA","UNKNOWN","iliabeauty.com","","15","15"
"cmtlyfmw100riqf5k6utjl7kl","imi's","IMI_S","UNKNOWN","imisystems.com","","4","4"
"cmtlq3u9o1lxepg2bsv9nq6ab","IMPASSE DE LA DÉFENSE","IMPASSE_DE_LA_DEFENSE","UNKNOWN","","","0","1"
"cmtlyexg10076qf5kqkafnciy","Indiska","INDISKA","UNKNOWN","indiska.com","","2","3"
"cmtpkwxds59g5pf5ls2ooxi17","INDITEX","INDITEX","UNKNOWN","inditex.com","","10","10"
"cmtm7ugv1126ipv5jy342lwg1","Infuse","INFUSE","UNKNOWN","","","0","0"
"cmtlq3uds1lywpg2b7gowhkg4","In Haircare","IN_HAIRCARE","UNKNOWN","","","4","4"
"cmtkdvzwk1tcwnf2bmqw4iyls","INITIO PARFUMS PRIVÉS","INITIO_PARFUMS_PRIVES","UNKNOWN","","","0","0"
"cmtlyepmq001yqf5k9vuzx4go","Innisfree","INNISFREE","UNKNOWN","innisfree.co.kr","","1","1"
"cmtlq3tmp1lqwpg2bjsmk71or","INOUI EDITIONS","INOUI_EDITIONS","UNKNOWN","inoui-editions.com","","0","2"
"cmtkdw2zd1ubhnf2b4nwl7kdn","INSTITUT KARITE PARIS","INSTITUT_KARITE_PARIS","UNKNOWN","","","0","1"
"cmtpu3w370nlgl35mwoziubpq","Interculture Total Media Service","INTERCULTURE_TOTAL_MEDIA_SERVICE","UNKNOWN","","","1","1"
"cmtlyqkd50n4iqf5kwzefhtiz","Interculture Total Media Service Co., Ltd.","INTERCULTURE_TOTAL_MEDIA_SERVICE_CO_LTD","UNKNOWN","","","0","0"
"cmtlyfvaf016cqf5k6yvon72v","Intersport","INTERSPORT","RETAILER","intersport.com","","879","880"
"cmtpz11xf02yt3ncqlxog52yz","Inuwet","INUWET","UNKNOWN","inuwet.com","","1","1"
"cmtpz5jvv04xg3ncq4p1o4uik","Invisible Collection","INVISIBLE_COLLECTION","UNKNOWN","theinvisiblecollection.com","","2","2"
"cmtlymy4p0g0uqf5kq1a5f0nf","ION Group, logiciels financiers","ION_OUT_OF_SECTOR","OTHER","","","0","83"
"cmtp868om3rkqqq4z6mef2dsi","IRIDESCENCE BIJOUX","IRIDESCENCE_BIJOUX","UNKNOWN","iridescence-bijoux.fr","","2","2"
"cmtkdvxja1spunf2b3nybpv6s","IRIE","IRIE","UNKNOWN","","","0","0"
"cmtk1wyi0001znv2bg0mj7o48","Iris van Herpen","IRIS_VAN_HERPEN","UNKNOWN","irisvanherpen.com","","6","6"
"cmtkdvudb1rn8nf2b54by8ci1","IRO","IRO","UNKNOWN","iroparis.com","","0","3"
"cmtkdvx4o1skknf2bpqfbvpnd","ISABEL MARANT","ISABEL_MARANT","UNKNOWN","isabelmarant.com","","17","18"
"cmtpz127v02yy3ncqo8zgczgv","ISOTONER","ISOTONER","UNKNOWN","isotoner.fr","","1","1"
"cmtkdvy0b1svhnf2b0j2ruzkm","ISTITUTO MARANGONI PARIS","ISTITUTO_MARANGONI_PARIS","UNKNOWN","","","2","2"
"cmtpu1jsf0apdl35mk04nxxgf","Itachoo","ITACHOO","UNKNOWN","","","1","1"
"cmtne4htz0a9xqq4z2phm54no","Itachoo S.r.l.","ITACHOO_S_R_L","UNKNOWN","","","0","0"
"cmtlyepx70023qf5kvs9hngwv","It's Fashion","IT_S_FASHION","UNKNOWN","itsfashions.com","","1","1"
"cmtp523d72d4xqq4zk7shd82a","IWC","IWC","UNKNOWN","iwc.com","","11","12"
"cmtkexksm0i95p22bacmnhd81","IWC Schaffhausen","IWC_SCHAFFHAUSEN","UNKNOWN","","Richemont","0","441"
"cmtkdvuyp1rw6nf2b3qcsj9pn","IZAC","IZAC","UNKNOWN","izac.fr","","1","1"
"cmtpz12gd02z33ncqopqskfr3","IZIPIZI","IZIPIZI","UNKNOWN","izipizi.com","","3","3"
"cmtptz8150061l35moynpiw97","J","J","UNKNOWN","","","0","0"
"cmtnac0wy2sd7qq5l71073l44","JACADI","JACADI","UNKNOWN","jacadi.fr","","0","1"
"cmtp8690h3ronqq4zwaz2fx4l","JACK GOMME","JACK_GOMME","UNKNOWN","jackgomme.com","","1","1"
"cmtkdw3h41uhmnf2bx7jc6cmn","JACQUES SOLOVIERE PARIS","JACQUES_SOLOVIERE_PARIS","UNKNOWN","","","0","0"
"cmtkdvw9n1scmnf2b2q73ad7k","JADE CIRCLE","JADE_CIRCLE","UNKNOWN","","","0","0"
"cmtn69t80123tqq5lh099wqef","Jaeger LeCoultre","JAEGER_LECOULTRE","UNKNOWN","jaeger-lecoultre.com","Richemont","21","21"
"cmtm7vk8613obpv5j9y897ni4","Jaeger LeCoultre logo","JAEGER_LECOULTRE_LOGO","UNKNOWN","","","0","0"
"cmtlyif3a05mvqf5k7qlbus4m","Jako","JAKO","UNKNOWN","jako.com","","20","20"
"cmtkdvyxg1t5jnf2bcibg8md1","JAMINI","JAMINI","UNKNOWN","","","1","1"
"cmtlyfxhp017kqf5kw1o3b1rj","JanSport","JANSPORT","UNKNOWN","jansport.com","","6","6"
"cmtrseftp0ai2pg5mlh7v7w8q","J Choo","J_CHOO","UNKNOWN","","","36","36"
"cmtne4hup0aa9qq4zlkknj7mk","J. Choo Canada Inc","J_CHOO_CANADA_INC","UNKNOWN","","","0","0"
"cmtne4hxr0abpqq4zvpt12htz","J Choo Germany GmbH","J_CHOO_GERMANY_GMBH","UNKNOWN","","","0","0"
"cmtne4hsr0a99qq4za5bd0sn4","J. Choo Limited","J_CHOO_LIMITED","UNKNOWN","jimmychoo.com","","0","0"
"cmtrseg7x0aplpg5m8zdf9l2f","J Choo (Switzerland)","J_CHOO_SWITZERLAND","UNKNOWN","","","1","1"
"cmtne4i1h0ad9qq4zlis5923n","J Choo (Switzerland) AG","J_CHOO_SWITZERLAND_AG","UNKNOWN","","","0","0"
"cmtne4hu80aa1qq4zdmgmod1n","J Choo USA Inc","J_CHOO_USA_INC","UNKNOWN","","","0","0"
"cmtm79t8k0pxwpv5j18srpsl3","JD Sports","JD_SPORTS","UNKNOWN","jdsports.de","JD Sports","201","204"
"cmtkdvxxm1sunnf2bzy0l1xiw","Jean Paul Gaultier","JEAN_PAUL_GAULTIER","UNKNOWN","jeanpaulgaultier.com","Puig","246","252"
"cmtlym3d80dovqf5k7gbe6c8m","Jeans Centre","JEANS_CENTRE","UNKNOWN","jeanscentre.nl","","69","71"
"cmtm7ud90113spv5j3puy2q4l","Jennyfer","JENNYFER","UNKNOWN","jennyfer.com","","1","1"
"cmtlyeq2y0028qf5khgaakw4k","Jérôme Dreyfuss","JEROME_DREYFUSS","UNKNOWN","jerome-dreyfuss.com","","1","1"
"cmtlyfn8t00rzqf5klup5d6b1","Jewells","JEWELLS","UNKNOWN","","","4","4"
"cmtpu1jq90ao8l35mi3a8soo6","Jimmy Choo","JIMMY_CHOO","UNKNOWN","jimmychoo.com","","1","1"
"cmtrsefvu0ajlpg5ma78q6ri1","Jimmy Choo Florence","JIMMY_CHOO_FLORENCE","UNKNOWN","","","1","1"
"cmtne4hts0a9tqq4zooekmjte","Jimmy Choo Florence Srl","JIMMY_CHOO_FLORENCE_SRL","UNKNOWN","","","0","0"
"cmtrsefu30aicpg5mgrvto2e7","Jimmy Choo Hungary KFT","JIMMY_CHOO_HUNGARY_KFT","UNKNOWN","","","1","1"
"cmtrsegax0aqppg5mkzcxhot4","Jimmy Choo (Shanghai) Trading Co.","JIMMY_CHOO_SHANGHAI_TRADING_CO","UNKNOWN","","","2","2"
"cmtne4i3w0aedqq4z8qmhsz9f","Jimmy Choo (Shanghai) Trading Co. Limited","JIMMY_CHOO_SHANGHAI_TRADING_CO_LIMITED","UNKNOWN","","","0","0"
"cmtne4hsi0a95qq4z8dfzc8go","Jimmy Choo Spain SL","JIMMY_CHOO_SPAIN_SL","UNKNOWN","","","0","0"
"cmtrseg0q0amcpg5m2ktzz2ze","Jimmy Choo Tokyo","JIMMY_CHOO_TOKYO","UNKNOWN","","","3","3"
"cmtne4hwf0ab1qq4z2fg8jljx","Jimmy Choo Tokyo K.K.","JIMMY_CHOO_TOKYO_K_K","UNKNOWN","","","0","0"
"cmtkdw27s1u1wnf2b2n1gh0l5","JIMMY FAIRLY","JIMMY_FAIRLY","UNKNOWN","jimmyfairly.com","","0","4"
"cmtlygljl029kqf5k57j9i624","J.Lindeberg","J_LINDEBERG","UNKNOWN","jlindebergusa.com","","12","12"
"cmtkdvy481sx0nf2b59zo3txa","JM.ATELSON","JM_ATELSON","UNKNOWN","","","1","1"
"cmtlyf6dr00erqf5k71exi0hj","Joe Fresh","JOE_FRESH","UNKNOWN","joefresh.com","","3","3"
"cmtlyhod003l0qf5kqw8skna9","John Henric","JOHN_HENRIC","UNKNOWN","johnhenric.com","","14","14"
"cmtlyivw906vcqf5kgxm9nkhx","JoJo Maman Bébé","JOJO_MAMAN_BEBE","UNKNOWN","jojomamanbebe.com","","28","31"
"cmtm9jhdf1us8pv5jzx7vl620","Jo Malone London","JO_MALONE_LONDON","UNKNOWN","jomalone.fr","Estee Lauder","118","124"
"cmtk1x83i00pqnv2biab352pq","Jonak","JONAK","UNKNOWN","jonak.fr","","24","27"
"cmtlyk2kh09vhqf5ksbz9mphe","Jonsson Workwear","JONSSON_WORKWEAR","UNKNOWN","jonssonworkwear.com","","36","38"
"cmtkdvv6o1rzanf2bfjid1vmn","JOVOY PARIS","JOVOY_PARIS","UNKNOWN","","","0","0"
"cmtlyext3007fqf5km7qsnjir","Joy","JOY","UNKNOWN","","","2","2"
"cmtkdvuh21rojnf2bw6t97y39","JS MILLENIUM ENVIES","JS_MILLENIUM_ENVIES","UNKNOWN","","","0","1"
"cmtk1x1dn0067nv2bokd2qj4h","Jules","JULES","UNKNOWN","jules.com","AFM/Mulliez","11","12"
"cmtkdvy7k1sy6nf2bk4odsuwu","JULES & JENN","JULES_AND_JENN","UNKNOWN","","","1","1"
"cmtkdvv4e1ryenf2bcfyixskr","JULIA HEUER SAS","JULIA_HEUER","UNKNOWN","","","0","0"
"cmtkdw1tg1twnnf2bx97omtjb","JULIE DE LIBRAN","JULIE_DE_LIBRAN","UNKNOWN","","","0","0"
"cmtlyfnio00sgqf5ktlprgd17","Julie & Grace","JULIE_AND_GRACE","UNKNOWN","julie-grace.de","","4","4"
"cmtkdvw5w1sb6nf2b5wzr2wr3","JULIETTE HAS A GUN","JULIETTE_HAS_A_GUN","UNKNOWN","","","2","2"
"cmtpz17g1031a3ncqz0xose2v","JUNE","JUNE","UNKNOWN","","","12","12"
"cmtnac1np2skpqq5ls26tn22y","JUST FACES MGMT","JUST_FACES_MGMT","UNKNOWN","","","0","1"
"cmtlq3ugp1lzrpg2baog6dlca","KAEMA","KAEMA","UNKNOWN","","","0","0"
"cmtkdw2431u0fnf2bw7q19iji","KAMI","KAMI","UNKNOWN","","","0","1"
